Nom,latitude,longitude,code_postal
ESCALA,43.087444355,0.411300953,65250
SUISSE,48.966392881,6.578249569,57340
LE MENIL BROUT,48.479958685,0.239343495,61250
ESCAUNETS,43.345970834,-0.076642327,65500
ST MARTIN DES MONTS,48.150688682,0.597445522,72400
TALANGE,49.234582395,6.171868257,57525
PAGOLLE,43.225103092,-0.999541119,64120
MENIL GONDOUIN,48.753736347,-0.297114999,61210
ESCOUBES POUTS,43.106688612,0.02918419,65100
ST OUEN DE MIMBRE,48.291173587,0.051078796,72130
TARQUIMPOL,48.781116225,6.761679681,57260
PARDIES PIETAT,43.213896102,-0.311507472,64800
MENIL VIN,48.849643349,-0.318940343,61210
ESPARROS,43.010647902,0.305990422,65130
ST PIERRE DU LOROUER,47.796526161,0.50758682,72150
TRAGNY,48.956792321,6.373787638,57580
PIETS PLASENCE MOUSTROU,43.527445273,-0.504134923,64410
LES MENUS,48.517445686,0.932836312,61290
ESPECHE,43.061607926,0.30155315,65130
ST REMY DE SILLE,48.181849541,-0.10295331,72140
TREMERY,49.254034966,6.243069167,57300
PRECHACQ NAVARRENX,43.280461726,-0.705075264,64190
MONTREUIL AU HOULME,48.681558124,-0.266626943,61210
ESPIEILH,43.078335232,0.241085671,65130
ST VINCENT DES PRES,48.295592378,0.372889726,72600
PRECILHON,43.195658169,-0.572982416,64400
MONTSECRET CLAIREFOUGERE,48.800328926,-0.679069181,61800
FRECHET AURE,42.926236605,0.379832088,65240
ST VINCENT DU LOROUER,47.821064542,0.48158273,72150
UCKANGE,49.305598576,6.150001611,57270
RAMOUS,43.525008674,-0.880449092,64270
MORTAGNE AU PERCHE,48.520654612,0.560948656,61400
FRECHOU FRECHET,43.176308174,0.162505883,65190
SCEAUX SUR HUISNE,48.101246883,0.580344377,72160
VANNECOURT,48.878116088,6.535433274,57340
ST GIRONS EN BEARN,43.550476143,-0.824080835,64300
GALEZ,43.187218747,0.406979207,65330
TORCE EN VALLEE,48.131954803,0.391172386,72110
VASPERVILLER,48.634696276,7.072220674,57560
ST JEAN POUDGE,43.52822939,-0.18552932,64330
LA MOTTE FOUQUET,48.566935115,-0.269177451,61600
GAZOST,43.00043965,0.023662156,65100
TRANGE,48.029621931,0.116126899,72650
VIGY,49.207967089,6.306991015,57640
MOULINS SUR ORNE,48.753698042,-0.066333959,61200
TUFFE VAL DE LA CHERONNE,48.119728844,0.513958703,72160
VILLING,49.281900686,6.630890446,57550
NEAUPHE SOUS ESSAI,48.563537837,0.194528233,61500
VAAS,47.671963898,0.315143158,72500
VITTONCOURT,49.021903045,6.456081019,57580
SALIES DE BEARN,43.468326512,-0.917713106,64270
NEUILLY LE BISSON,48.504776065,0.219406783,61250
GEU,43.039999827,-0.052164955,65100
VALENNES,48.006078497,0.804694116,72320
SALLES MONGISCARD,43.485621643,-0.839201996,64300
GEZ EZ ANGLES,43.088121824,0.024627215,65100
VANCE,47.835094819,0.659399396,72310
VOIMHAUT,49.026153956,6.420084891,57580
SARE,43.295917987,-1.587018772,64310
LE PIN AU HARAS,48.746930833,0.137366498,61310
GONEZ,43.233810191,0.209930708,65350
VIVOIN,48.240856363,0.16235524,72170
VOYER,48.652384682,7.088266087,57560
SAUCEDE,43.265990672,-0.669217929,64400
LE PIN LA GARENNE,48.444702657,0.545044265,61400
HAUBAN,43.098763777,0.162804462,65200
VOUVRAY SUR HUISNE,48.085428882,0.554200926,72160
WALSCHBRONN,49.15445268,7.474273739,57720
SAUGUIS ST ETIENNE,43.157966873,-0.874040298,64470
POUVRAI,48.279896751,0.519626978,61130
HECHES,42.999813637,0.37342063,65250
GRAND AIGUEBLANCHE,45.511826883,6.508544607,73260
WALSCHEID,48.620282166,7.188419718,57870
SEDZE MAUBECQ,43.35628909,-0.120751332,64160
HERES,43.550280959,-0.001434636,65700
AILLON LE JEUNE,45.60880694,6.087894098,73340
WINTERSBOURG,48.791374239,7.190438134,57635
SERRES STE MARIE,43.417271098,-0.558482615,64170
IZAUX,43.058114984,0.376846316,65250
AIME LA PLAGNE,45.566465331,6.613573271,73210
WUISSE,48.854918157,6.668231298,57170
SUSMIOU,43.311832771,-0.78129295,64190
RAI,48.755940813,0.562446605,61270
JUILLAN,43.199500029,0.02269047,65290
AITON,45.573232172,6.256701971,73220
YUTZ,49.35176305,6.200858476,57970
TABAILLE USQUAIN,43.361735075,-0.890258586,64190
ARRAYOU LAHITTE,43.093247568,0.044910892,65100
AIX LES BAINS,45.696880561,5.903940196,73100
ZILLING,48.787117249,7.210424066,57370
URT,43.483151386,-1.282943788,64240
ST AUBIN D APPENAI,48.541627701,0.338376964,61170
LASCAZERES,43.498187874,-0.028351383,65700
ENTRELACS,45.785777721,5.917882482,73410
ARZEMBOUY,47.247059836,3.359730906,58700
VERDETS,43.232419789,-0.642223717,64400
ST CHRISTOPHE DE CHAULIEU,48.74203829,-0.832427782,61800
LAYRISSE,43.137824185,0.049341203,65380
AVREE,46.823036422,3.878739759,58170
VIELLESEGURE,43.355691292,-0.70267025,64150
LOMBRES,43.052650047,0.510188906,65150
ARITH,45.721230934,6.063133565,73340
AVRIL SUR LOIRE,46.808830067,3.362002419,58300
ANGOS,43.198549847,0.162225025,65690
ST FULGENT DES ORMES,48.320404026,0.453190147,61130
LOMNE,43.046584269,0.302880724,65130
BAZOCHES,47.368940058,3.794303602,58190
ARBEOST,42.979479452,-0.273974048,65560
ST GEORGES DES GROSEILLERS,48.767557738,-0.568611897,61100
LUBRET ST LUC,43.315005806,0.29784553,65220
BILLIEME,45.719041667,5.814223822,73170
ARCIZANS AVANT,42.959348987,-0.119136516,65400
ST GERMAIN DE CLAIREFEUILLE,48.725764283,0.240970998,61240
LUZ ST SAUVEUR,42.832175797,0.017353521,65120
BONVILLARET,45.563451649,6.315967093,73220
BILLY SUR OISY,47.484229135,3.401775662,58500
ARCIZANS DESSUS,42.99575345,-0.1606022,65400
ST GERVAIS DES SABLONS,48.901395479,0.073130203,61160
BOURG ST MAURICE,45.664967921,6.766555728,73700
BREUGNON,47.427258076,3.457596519,58460
ARIES ESPENAN,43.275328119,0.529872149,65230
ST GILLES DES MARAIS,48.585282184,-0.698715684,61700
MADIRAN,43.551948092,-0.056281524,65700
BRISON ST INNOCENT,45.737901697,5.884541862,73100
CERVON,47.24000234,3.752410248,58800
ARTIGUEMY,43.126229667,0.246303286,65130
ST JULIEN SUR SARTHE,48.489756379,0.373615844,61170
MANSAN,43.34103024,0.192247968,65140
LA CHAMBRE,45.366514662,6.293677582,73130
CESSY LES BOIS,47.33207796,3.215813458,58220
ASPIN EN LAVEDAN,43.075370765,-0.048596236,65100
ST LAMBERT SUR DIVE,48.830427051,0.091495751,61160
CHALAUX,47.332970847,3.912647549,58140
ASQUE,43.024641729,0.252201274,65130
ST LEONARD DES PARCS,48.64714085,0.278063774,61390
LE CHATELARD,45.681082124,6.129120745,73630
CHALLEMENT,47.313268857,3.594860881,58420
AUCUN,42.986144988,-0.20249015,65400
STE MARIE LA ROBERT,48.626336459,-0.143615906,61320
COHENNOZ,45.76328361,6.496231585,73400
CHASNAY,47.239315736,3.171707015,58350
AYZAC OST,43.022926679,-0.092598803,65400
ST MARS D EGRENNE,48.551106648,-0.733656162,61350
LES DESERTS,45.64070537,5.995634455,73230
CHATEAU CHINON VILLE,47.062663623,3.927685874,58120
ST MARTIN D ECUBLEI,48.79500966,0.669362488,61300
MOULEDOUS,43.220288989,0.271479527,65190
DRUMETTAZ CLARAFOND,45.661178079,5.938928832,73420
CHATEAU CHINON CAMPAGNE,47.056030507,3.940813828,58120
BETBEZE,43.290091724,0.572313343,65230
ST MARTIN DES PEZERITS,48.627043448,0.488399062,61380
NEUILH,43.074859871,0.06995531,65200
EPIERRE,45.452309279,6.324871433,73220
CHATIN,47.102931601,3.882450813,58120
BIZOUS,43.063992632,0.439776978,65150
ST MARTIN DU VIEUX BELLEME,48.372207643,0.546352447,61130
NOUILHAN,43.427610787,0.042067237,65500
ESSERTS BLAY,45.626586606,6.418714436,73540
CHAULGNES,47.129164013,3.106886102,58400
BONNEMAZON,43.108734999,0.25138389,65130
STE OPPORTUNE,48.736406563,-0.41073078,61100
ORIEUX,43.234450158,0.294418068,65190
FLUMET,45.835049528,6.529729977,73590
CHEVANNES CHANGY,47.29147683,3.452712335,58420
BOUILH DEVANT,43.335489888,0.262354059,65140
ST OUEN LE BRISOULT,48.508836911,-0.35116407,61410
ORLEIX,43.276531409,0.117366065,65800
FRONTENEX,45.632697308,6.311591459,73460
CHOUGNY,47.089535144,3.757436994,58110
BUGARD,43.255027461,0.311348624,65220
ST OUEN SUR ITON,48.735956432,0.671014278,61300
OROIX,43.295080795,-0.023581189,65320
GERBAIX,45.607434051,5.737931817,73470
BUN,42.969054521,-0.163323905,65400
ST PATRICE DU DESERT,48.534295957,-0.285482458,61600
OSSUN,43.17860656,-0.042723181,65380
GRESY SUR AIX,45.723846559,5.933946469,73100
CABANAC,43.273770933,0.225497927,65350
OURDE,42.96580407,0.544869577,65370
JARRIER,45.287250167,6.307109194,73300
CORVOL D EMBERNARD,47.294590781,3.398815426,58210
CADEAC,42.894056676,0.335398081,65240
LES MONTS D ANDAINE,48.61227332,-0.421304345,61600
OURSBELILLE,43.286066636,0.036229825,65490
LANDRY,45.563817026,6.762155929,73210
LA SELLE LA FORGE,48.735206946,-0.534284856,61100
OUSTE,43.046505384,-0.014443454,65100
LESCHERAINES,45.707254639,6.102889786,73340
COULANGES LES NEVERS,47.013551406,3.196980952,58660
SOLIGNY LA TRAPPE,48.627071755,0.548620477,61380
OUZOUS,43.037059412,-0.103931105,65400
LOISIEUX,45.648835024,5.726560425,73170
ENTRAINS SUR NOHAIN,47.460699051,3.272957748,58410
CAMPARAN,42.832365835,0.358270603,65170
PERE,43.146001178,0.295437784,65130
LA PLAGNE TARENTAISE,45.555713508,6.695991907,73210
CASTELVIEILH,43.280918057,0.201269422,65350
PEYRUN,43.330100308,0.192196785,65140
GARCHY,47.277306123,3.053373604,58150
CAZAUX DEBAT,42.88821711,0.382029965,65590
TICHEVILLE,48.90826346,0.258521325,61120
POUMAROUS,43.155253698,0.215733228,65190
PORTE DE SAVOIE,45.491600475,6.003573744,73800
CIEUTAT,43.122204652,0.213424061,65200
POUYASTRUC,43.267654341,0.17148807,65350
MONTENDRY,45.522777493,6.239313315,73390
GIMOUILLE,46.94108159,3.098641224,58470
PUNTOUS,43.302512211,0.460884511,65230
MONTSAPEY,45.531285911,6.366785713,73220
GOULOUX,47.230617309,4.083544075,58230
ESBAREICH,42.930623464,0.575254207,65370
TOURNAI SUR DIVE,48.810535716,0.043847041,61160
RECURT,43.200282251,0.435289154,65330
NOTRE DAME DE BELLECOMBE,45.794909171,6.556848712,73590
GRENOIS,47.321616445,3.52132377,58420
ESTIRAC,43.499218091,0.029271148,65700
ST LANNE,43.585901621,-0.070138809,65700
LA LECHERE,45.530616072,6.458753079,73260
LIMANTON,46.980313209,3.740198216,58290
FERRERE,42.920951209,0.499787767,65370
LA TRINITE DES LAITIERS,48.801704293,0.379698509,61230
ST LAURENT DE NESTE,43.092074686,0.480829109,65150
NOTRE DAME DU CRUET,45.375404422,6.310053828,73130
LIMON,46.965044497,3.384551748,58270
GAYAN,43.304364892,0.048060056,65320
ST PASTOUS,43.015497922,-0.043490983,65400
PEISEY NANCROIX,45.510388851,6.814976307,73210
MAGNY COURS,46.889690622,3.154020491,58470
GEMBRIE,42.988491177,0.575369668,65370
VIEUX PONT,48.6500344,-0.151593124,61150
SARRIAC BIGORRE,43.388326935,0.118252644,65140
MAGNY LORMES,47.291283287,3.74783904,58800
HAGEDET,43.518421923,-0.028169678,65700
VIMOUTIERS,48.924931395,0.20021731,61120
SARROUILLES,43.23132587,0.130312216,65600
PUYGROS,45.568518824,6.040415869,73190
LA MARCHE,47.148607096,3.039767055,58400
ABLAIN ST NAZAIRE,50.396735443,2.697561649,62153
SASSIS,42.876459171,-0.016788448,65120
LA RAVOIRE,45.556283423,5.959993362,73490
HIBARETTE,43.165127862,0.037010674,65380
ABLAINZEVELLE,50.153042129,2.741150105,62116
MENOU,47.368243829,3.282949624,58210
HITTE,43.152168251,0.162691909,65190
ACHIET LE GRAND,50.132750794,2.778947846,62121
SERON,43.322337496,-0.092024185,65320
ST ALBAN DE MONTBEL,45.551555099,5.780174427,73610
MILLAY,46.834875506,3.990725841,58170
HORGUES,43.189640752,0.079926901,65310
AGNIERES,50.353764322,2.608250085,62690
SIARROUY,43.322680208,0.034997036,65500
MONTAMBERT,46.770768886,3.683821151,58250
HOUEYDETS,43.155044416,0.353462348,65330
AIRON NOTRE DAME,50.441355001,1.66747819,62180
SINZOS,43.219693634,0.211693488,65190
ST COLOMBAN DES VILLARDS,45.267097839,6.183012796,73130
MONTENOISON,47.218462617,3.420872732,58700
ILHET,42.963744785,0.397011798,65410
ALEMBON,50.780685084,1.87181552,62850
SIREIX,42.966213106,-0.154148731,65400
STE FOY TARENTAISE,45.584567772,6.941416356,73640
MORACHES,47.284929424,3.544487515,58420
JACQUE,43.319714435,0.215724687,65350
ALINCTHUN,50.720812476,1.810489452,62142
SOUES,43.206013457,0.099227239,65430
ST GENIX LES VILLAGES,45.606240571,5.67641165,73240
MURLIN,47.195657335,3.173197702,58700
LABORDE,43.033823217,0.295760922,65130
AMETTES,50.527103346,2.394372392,62260
THEBE,42.957023357,0.602858344,65370
ST GEORGES D HURTIERES,45.508016798,6.285257078,73220
NEUVILLE LES DECIZE,46.775340165,3.301554012,58300
LANNE,43.162575068,0.00198593,65380
AMPLIER,50.137232626,2.397179728,62760
THERMES MAGNOAC,43.297670902,0.603901656,65230
STE HELENE SUR ISERE,45.602106536,6.326012576,73460
NEVERS,46.98810691,3.157096352,58000
ARDRES,50.877060311,1.983825846,62610
TOURNAY,43.185923132,0.24823065,65190
ST JEAN DE LA PORTE,45.559479714,6.119518587,73250
OUAGNE,47.402208169,3.498267676,58500
LASLADES,43.230467227,0.164763625,65350
UGNOUAS,43.341956426,0.103763308,65140
LESPOUEY,43.21225341,0.17110414,65190
ARRAS,50.290017375,2.766050504,62000
VILLEFRANQUE,43.502516626,-0.003707526,65700
PARIGNY LA ROSE,47.330942801,3.453923867,58210
LIZOS,43.260072851,0.145955343,65350
LES ATTAQUES,50.899868356,1.936521047,62730
VILLELONGUE,42.942749361,-0.016731347,65260
POUGUES LES EAUX,47.075902939,3.096812753,58320
LORTET,43.039579833,0.373840962,65250
AUBIN ST VAAST,50.387336679,1.963305066,62140
VILLENAVE PRES BEARN,43.365924879,-0.094009264,65500
RUAGES,47.311491531,3.683376533,58190
AUBROMETZ,50.302894169,2.175323338,62390
ST ANDRE EN MORVAN,47.398624249,3.855867372,58140
AUCHY LES HESDIN,50.408857962,2.095513364,62770
ST PIERRE D ALBIGNY,45.576339093,6.160279584,73250
LUQUET,43.259721625,-0.118889,65320
AVONDANCE,50.479524408,2.100129742,62310
BAILLESTAVY,42.564618562,2.521683366,66320
ST GERMAIN CHASSENAY,46.78151889,3.397772641,58300
LUSTAR,43.269409158,0.34078282,65220
BAILLEULMONT,50.211162659,2.604975331,62123
BOULETERNERE,42.644744561,2.588014418,66130
SERRIERES EN CHAUTAGNE,45.88083784,5.842768292,73310
ST GRATIEN SAVIGNY,46.901095025,3.658618814,58340
LUTILHOUS,43.133899431,0.326311069,65300
BAINGHEN,50.750756832,1.902496038,62850
CAUDIES DE CONFLENT,42.563791204,2.14342694,66360
VAL CENIS,45.277005197,6.86952555,73480
ST LEGER DE FOUGERET,47.008350428,3.907859712,58120
BAPAUME,50.10075167,2.856156398,62450
CONAT,42.616917494,2.338454422,66500
ST PERE,47.404149636,2.97732471,58200
MERILHEU,43.100057767,0.179360777,65200
BARASTRE,50.071603757,2.938504591,62124
ELNE,42.600462526,2.971485621,66200
TALON,47.334867851,3.556439597,58190
BAYENGHEM LES EPERLECQUES,50.806264852,2.116661611,62910
ENVEITG,42.496570039,1.892844605,66760
TAZILLY,46.758831709,3.913735767,58170
MONTSERIE,43.049830344,0.437646403,65150
BAZINGHEN,50.831357621,1.658443102,62250
ESTAVAR,42.47499951,2.009272463,66800
LA THUILE,45.54052079,6.055602281,73190
THAIX,46.849073166,3.713877806,58250
OLEAC DEBAT,43.271988586,0.140791005,65350
BEAUVOIS,50.373955146,2.233548293,62130
ESTOHER,42.568135399,2.482174878,66320
VENTHON,45.686373528,6.417900522,73200
VARENNES LES NARCY,47.212071202,3.065557067,58400
OSSEN,43.063345238,-0.076903309,65100
BELLEBRUNE,50.732956561,1.77764552,62142
LE VERNEIL,45.449929735,6.187335351,73110
OURDIS COTDOUSSAN,43.040725368,0.028036586,65100
BELLONNE,50.300824363,3.042452576,62490
FINESTRET,42.604106576,2.515855502,66320
VILLARD SUR DORON,45.727820767,6.519059931,73270
VIGNOL,47.358290781,3.662384982,58190
OURDON,43.032366224,-0.014110984,65100
BERMICOURT,50.407678967,2.233252765,62130
VILLAREMBERT,45.240136896,6.265470301,73300
VILLIERS SUR YONNE,47.413360073,3.548914295,58500
PAREAC,43.115007815,0.019973881,65100
BERNEVILLE,50.263966318,2.673134603,62123
JOCH,42.61563309,2.525906703,66320
VOGLANS,45.627173289,5.89061104,73420
VITRY LACHE,47.191631481,3.568881464,58420
BERTINCOURT,50.087334809,2.981355016,62124
LAMANERE,42.35769766,2.519772003,66230
ABONDANCE,46.26628001,6.731861436,74360
PUYDARRIEUX,43.289474691,0.400800375,65220
BETHUNE,50.529053275,2.643022356,62400
LATOUR DE CAROL,42.473018942,1.873123882,66760
ANNECY,45.901643496,6.118095198,74960
ANZIN,50.375299666,3.510977086,59410
RABASTENS DE BIGORRE,43.38557449,0.156446601,65140
BEUVRY,50.532780412,2.691184428,62660
LATOUR DE FRANCE,42.770524555,2.651755257,66720
BILLY MONTIGNY,50.415495288,2.908319126,62420
LESQUERDE,42.79387194,2.543382285,66220
ARMOY,46.35266858,6.51137911,74200
ASSEVENT,50.288270591,4.019796518,59600
BLANGERVAL BLANGERMONT,50.324985274,2.222079423,62270
LLAURO,42.54567737,2.744513872,66300
ARTHAZ PONT NOTRE DAME,46.160743426,6.269406619,74380
AVELIN,50.53985223,3.085767467,59710
SABALOS,43.284425672,0.144896636,65350
BLANGY SUR TERNOISE,50.423307558,2.174219911,62770
MONTESCOT,42.614202305,2.923623603,66200
LA BALME DE SILLINGY,45.969582876,6.044086632,74330
BANTOUZELLE,50.058763584,3.224706004,59266
SADOURNIN,43.317482699,0.410921572,65220
BOIRY NOTRE DAME,50.274254963,2.942921892,62156
MOSSET,42.674019411,2.305078163,66500
BELLEVAUX,46.227471736,6.553124135,74470
BAS LIEU,50.144641113,3.951470807,59440
BOISDINGHEM,50.748955604,2.094351317,62500
OMS,42.533927805,2.709189335,66400
BERNEX,46.35664861,6.698800749,74500
BEAUCAMPS LIGNY,50.606252474,2.914387437,59134
ST LEZER,43.359654526,0.031507706,65500
PERPIGNAN,42.696441301,2.898977872,66000
LE BIOT,46.272238857,6.640179824,74430
LE PERTHUS,42.465674732,2.859108486,66480
BLUFFY,45.865439736,6.221885698,74290
BELLIGNIES,50.322415774,3.763304387,59570
SALECHAN,42.955423306,0.630096972,65370
BONNINGUES LES CALAIS,50.893113015,1.771041609,62340
PLANEZES,42.774378258,2.621954406,66720
BOEGE,46.21875888,6.384659286,74420
BERTRY,50.082689506,3.439865586,59980
SALIGOS,42.898219597,-0.010927793,65120
BOUBERS LES HESMOND,50.478793305,1.946124303,62990
PORTE PUYMORENS,42.55534352,1.835055171,66760
BOGEVE,46.19419042,6.438853785,74250
BETTIGNIES,50.331970916,3.968009454,59600
BOUBERS SUR CANCHE,50.29127537,2.237078611,62270
BRIZON,46.035217957,6.433851808,74130
BLARINGHEM,50.690018224,2.408713082,59173
SEICH,42.996574103,0.500022618,65150
PRUNET ET BELPUIG,42.566308959,2.633525283,66130
CERNEX,46.062772895,6.038597176,74350
BOUSIGNIES,50.42978455,3.35571937,59178
SENTOUS,43.265185097,0.376977923,65330
BOURSIN,50.770115344,1.825466142,62132
CHAMONIX MONT BLANC,45.931285863,6.924027486,74400
BRUILLE LEZ MARCHIENNES,50.356057006,3.243711993,59490
TARASTEIX,43.31794309,-0.007192967,65320
BOUVELINGHEM,50.735458182,2.033377723,62380
ST GENIS DES FONTAINES,42.549661152,2.919923135,66740
THUY,43.256949094,0.240986915,65350
BOUVIGNY BOYEFFLES,50.423143805,2.673248282,62172
ST JEAN LASSEILLE,42.585848942,2.864649426,66300
CARNIN,50.519303864,2.960551735,59112
TIBIRAN JAUNAC,43.052804761,0.549084672,65150
BOYAVAL,50.473026735,2.311647146,62134
ST LAURENT DE CERDANS,42.396970976,2.621611806,66260
CHARVONNEX,45.982952946,6.156954101,74370
CARTIGNIES,50.078148439,3.842954008,59244
TILHOUSE,43.085346303,0.309860207,65130
BREXENT ENOCQ,50.507822893,1.721348983,62170
ST PAUL DE FENOUILLET,42.820703118,2.507417036,66220
CHATILLON SUR CLUSES,46.089415284,6.578139223,74300
TRAMEZAIGUES,42.753954726,0.250260021,65170
BULLY LES MINES,50.445376136,2.719276142,62160
SAUTO,42.515713365,2.148950832,66210
CHAVANOD,45.884463216,6.04991437,74650
CAULLERY,50.082106515,3.372620697,59191
TREBONS,43.095039256,0.107313069,65200
BUNEVILLE,50.324756029,2.347554389,62130
SOURNIA,42.714957411,2.414181963,66730
CHENEX,46.103014281,5.991250747,74520
CLARY,50.06856285,3.396236324,59225
TRIE SUR BAISE,43.317855639,0.365923651,65220
BURBURE,50.532774398,2.462492109,62151
TERRATS,42.602755615,2.759839983,66300
COURCHELETTES,50.34282752,3.059746779,59552
VIDOUZE,43.44042091,-0.045728896,65700
BUS,50.063857836,2.963457522,62124
TOULOUGES,42.669875609,2.824053857,66350
CHOISY,45.997116059,6.054504249,74330
CROIX,50.673797261,3.15522784,59170
VIELLE ADOUR,43.142720339,0.127472341,65360
CALONNE RICOUART,50.489684655,2.486155686,62470
VALMANYA,42.521532887,2.514001689,66320
CLARAFOND ARCINE,46.074874058,5.895682271,74270
CURGIES,50.325576537,3.606168748,59990
L ALBERE,42.476060027,2.895602193,66480
CALONNE SUR LA LYS,50.613396832,2.609499098,62350
VILLEFRANCHE DE CONFLENT,42.596860783,2.360377375,66500
CUVILLERS,50.222169475,3.239062429,59268
BAHO,42.705913239,2.820082664,66540
LA CALOTTERIE,50.478882358,1.717848131,62170
VINCA,42.643618709,2.523091541,66320
CLUSES,46.063196772,6.579637436,74300
DENAIN,50.330382423,3.389795401,59220
BAIXAS,42.745702722,2.805480492,66390
CAMBLAIN L ABBE,50.373700829,2.636451135,62690
VINGRAU,42.85783321,2.79049003,66600
CORDON,45.909802078,6.570861032,74700
DIMONT,50.1831228,4.02259099,59216
CAMIERS,50.564327135,1.61250273,62176
ALBE,48.361314302,7.33689019,67220
CREMPIGNY BONNEGUETE,45.94673556,5.903478205,74150
LE DOULIEU,50.680063138,2.69908937,59940
LE BOULOU,42.526498217,2.831845418,66160
CAMPAGNE LES BOULONNAIS,50.61859514,1.995409527,62650
ALTENHEIM,48.719953024,7.462341619,67490
CUSY,45.758577767,6.032836205,74540
ECAILLON,50.348534741,3.21542413,59176
CAMPIGNEULLES LES GRANDES,50.431704108,1.706463623,62170
ALTWILLER,48.915535174,6.980351609,67260
DEMI QUARTIER,45.874086006,6.633227717,74120
ECCLES,50.198416882,4.097580516,59740
CALMEILLES,42.551948349,2.671393823,66400
CAPELLE FERMONT,50.346102992,2.618297395,62690
AVOLSHEIM,48.560655695,7.493131262,67120
EXCENEVEX,46.346499234,6.34147568,74140
ENNETIERES EN WEPPES,50.640391101,2.932540955,59320
CANET EN ROUSSILLON,42.683900311,3.010904692,66140
CAUCOURT,50.394547425,2.572388938,62150
BERNARDSWILLER,48.447358351,7.453748955,67210
FEIGERES,46.110430712,6.072948233,74160
ESCAUTPONT,50.424012067,3.553444187,59278
